       10.00       30.00       40.00       65.00       40.00       59.00       40.00       67.00       30.00       30.00        0.00        0.00
       10.00       30.00       40.00       65.00       40.00       59.00       40.00       67.00       30.00       30.00        0.00        0.00
       10.00       30.00       40.00       65.00       40.00       59.00       40.00       67.00       30.00       30.00        0.00        0.00
       10.00       30.00       40.00       65.00       40.00       59.00       40.00       67.00       30.00       30.00        0.00        0.00
       10.00       30.00       40.00       65.00       40.00       59.00       40.00       67.00       30.00       30.00        0.00        0.00
