      100.00      200.00       50.00       25.00       30.00       70.00       30.00       20.00      100.00        0.00        5.00        0.00
      100.00      200.00       50.00       25.00       30.00       70.00       30.00       20.00      100.00        0.00       10.00        0.00
      100.00      200.00       50.00       25.00       30.00       70.00       30.00       20.00      100.00        0.00       15.00        0.00
      100.00      200.00       50.00       25.00       30.00       70.00       30.00       20.00      100.00        0.00       20.00        0.00
      100.00      200.00       50.00       25.00       30.00       70.00       30.00       20.00      100.00        0.00       10.00        0.00
