      100.00       30.00        0.00        0.00       30.00        0.00       15.00        0.00       50.00        0.00      150.00        0.00
       30.00        0.00        0.00        0.00       10.00        0.00        5.00        0.00        0.00        0.00      276.00        0.00
      100.00        0.93        0.00        0.00       30.00        0.00       10.00        0.00       50.00        0.00      450.00        0.00
       42.00        0.00        0.00        0.00       10.00        0.00        0.00        0.00        0.00        0.00      470.00        0.00
      100.00       42.00       30.00        0.00       30.00        0.00       10.00        0.00       50.00        0.00      300.00        0.00
